QtdRobots: 15
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 120
PointsCollision: -1000
PointsMoving: 10
MaxPopulation: 150
MaxTime: 2000
EnvMutationRate: 0.2
QtdSensors: 3
EnableSensor: 0.7

Environment 0	 h: 10	 mr: 0.2	 nc: 0.3	 nm: 0.5	 bmp: 1	 cc: 0
	Repetition 0
		Population 0
			Robot 0 	f: -1432.13 	mf: -1432.00 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.61 	gb1: 0.78 	gb2: 0.68 	gb3: 1.01 	gb4: 3.87 	gb5: 3.39
			Robot 11 	f: -664.48 	mf: -664.00 	ga0: 1.00 	ga1: 8.87 	ga2: 0.06 	ga3: 0.00 	ga4: 0.26 	gb0: 0.64 	gb1: 0.67 	gb2: 0.39 	gb3: 1.85 	gb4: 3.85 	gb5: 3.38
			Robot 12 	f: 85.93 	mf: 85.00 	ga0: 1.00 	ga1: 8.27 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.17 	gb1: 0.81 	gb2: 0.28 	gb3: 3.32 	gb4: 2.76 	gb5: 2.29
			Robot 13 	f: -666.46 	mf: -666.00 	ga0: 0.50 	ga1: 7.43 	ga2: 0.00 	ga3: 0.31 	ga4: 0.00 	gb0: 0.31 	gb1: 0.30 	gb2: 0.24 	gb3: 2.90 	gb4: 4.29 	gb5: 3.45
			Robot 14 	f: -765.65 	mf: -765.00 	ga0: 1.00 	ga1: 5.82 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.37 	gb1: 0.59 	gb2: 0.50 	gb3: 2.43 	gb4: 2.25 	gb5: 1.35
		Population 1
			Robot 0 	f: -1469.91 	mf: -1450.50 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.54 	gb1: 0.79 	gb2: 0.38 	gb3: 1.68 	gb4: 2.61 	gb5: 2.55
			Robot 1 	f: 396.41 	mf: -276.50 	ga0: 1.00 	ga1: 8.66 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.12 	gb1: 0.59 	gb2: 0.35 	gb3: 2.90 	gb4: 3.31 	gb5: 2.85
			Robot 2 	f: 159.72 	mf: 415.50 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.27 	gb1: 0.73 	gb2: 0.30 	gb3: 1.60 	gb4: 4.92 	gb5: 3.31
			Robot 3 	f: 79.99 	mf: -1150.00 	ga0: 1.00 	ga1: 9.13 	ga2: 0.00 	ga3: 0.34 	ga4: 0.00 	gb0: 0.25 	gb1: 0.65 	gb2: 0.31 	gb3: 2.05 	gb4: 3.85 	gb5: 2.76
			Robot 4 	f: -2554.49 	mf: -1948.00 	ga0: 1.00 	ga1: 8.98 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.56 	gb1: 0.53 	gb2: 0.65 	gb3: 3.38 	gb4: 3.00 	gb5: 4.03
			Robot 5 	f: -3016.84 	mf: -1938.00 	ga0: 1.00 	ga1: 9.71 	ga2: 0.00 	ga3: 0.00 	ga4: 0.47 	gb0: 0.32 	gb1: 0.81 	gb2: 0.40 	gb3: 2.53 	gb4: 3.48 	gb5: 2.71
			Robot 6 	f: -236.80 	mf: -1185.00 	ga0: 1.00 	ga1: 9.29 	ga2: 0.00 	ga3: 0.04 	ga4: 0.00 	gb0: 0.25 	gb1: 0.52 	gb2: 0.58 	gb3: 2.29 	gb4: 3.63 	gb5: 2.04
			Robot 7 	f: -481.35 	mf: -549.50 	ga0: 1.00 	ga1: 9.13 	ga2: 0.00 	ga3: 0.35 	ga4: 0.00 	gb0: 0.19 	gb1: 0.53 	gb2: 0.30 	gb3: 1.40 	gb4: 3.53 	gb5: 3.19
			Robot 8 	f: -1169.39 	mf: -384.00 	ga0: 0.50 	ga1: 9.54 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.30 	gb1: 0.79 	gb2: 0.24 	gb3: 2.65 	gb4: 4.10 	gb5: 1.64
			Robot 9 	f: -581.60 	mf: -490.50 	ga0: 0.85 	ga1: 9.40 	ga2: 0.00 	ga3: 0.14 	ga4: 0.12 	gb0: 0.16 	gb1: 0.78 	gb2: 0.55 	gb3: 2.93 	gb4: 4.30 	gb5: 2.81
			Robot 10 	f: -534.70 	mf: -551.00 	ga0: 1.00 	ga1: 9.09 	ga2: 0.14 	ga3: 0.01 	ga4: 0.00 	gb0: 0.30 	gb1: 0.87 	gb2: 0.39 	gb3: 2.79 	gb4: 3.25 	gb5: 3.25
			Robot 11 	f: -1421.88 	mf: -1042.50 	ga0: 1.00 	ga1: 9.52 	ga2: 0.02 	ga3: 0.00 	ga4: 0.08 	gb0: 0.68 	gb1: 0.81 	gb2: 0.36 	gb3: 0.84 	gb4: 3.54 	gb5: 3.29
			Robot 12 	f: -254.57 	mf: -84.00 	ga0: 1.00 	ga1: 9.34 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.16 	gb1: 0.54 	gb2: 0.21 	gb3: 2.12 	gb4: 3.84 	gb5: 1.71
			Robot 13 	f: -906.54 	mf: -786.00 	ga0: 0.85 	ga1: 9.09 	ga2: 0.00 	ga3: 0.28 	ga4: 0.00 	gb0: 0.35 	gb1: 0.48 	gb2: 0.35 	gb3: 1.64 	gb4: 2.44 	gb5: 1.83
			Robot 14 	f: -601.44 	mf: -683.00 	ga0: 1.00 	ga1: 8.60 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.55 	gb1: 0.53 	gb2: 0.46 	gb3: 3.04 	gb4: 3.47 	gb5: 1.79
		Population 2
			Robot 0 	f: 18.13 	mf: -961.00 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.54 	gb1: 0.79 	gb2: 0.38 	gb3: 1.68 	gb4: 2.61 	gb5: 2.55
			Robot 1 	f: 107.55 	mf: -148.67 	ga0: 1.00 	ga1: 8.66 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.12 	gb1: 0.59 	gb2: 0.35 	gb3: 2.90 	gb4: 3.31 	gb5: 2.85
			Robot 2 	f: -560.98 	mf: 90.67 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.27 	gb1: 0.73 	gb2: 0.30 	gb3: 1.60 	gb4: 4.92 	gb5: 3.31
			Robot 3 	f: -197.92 	mf: -832.00 	ga0: 1.00 	ga1: 9.13 	ga2: 0.00 	ga3: 0.34 	ga4: 0.00 	gb0: 0.25 	gb1: 0.65 	gb2: 0.31 	gb3: 2.05 	gb4: 3.85 	gb5: 2.76
			Robot 4 	f: -816.59 	mf: -1570.67 	ga0: 1.00 	ga1: 9.55 	ga2: 0.38 	ga3: 0.00 	ga4: 0.00 	gb0: 0.31 	gb1: 0.56 	gb2: 0.62 	gb3: 1.79 	gb4: 3.08 	gb5: 3.56
			Robot 5 	f: -10454.79 	mf: -4776.67 	ga0: 1.00 	ga1: 9.77 	ga2: 0.00 	ga3: 0.21 	ga4: 0.14 	gb0: 0.40 	gb1: 0.57 	gb2: 0.50 	gb3: 1.87 	gb4: 4.23 	gb5: 3.04
			Robot 6 	f: 1405.34 	mf: -322.00 	ga0: 1.00 	ga1: 9.29 	ga2: 0.00 	ga3: 0.04 	ga4: 0.00 	gb0: 0.25 	gb1: 0.52 	gb2: 0.58 	gb3: 2.29 	gb4: 3.63 	gb5: 2.04
			Robot 7 	f: 665.24 	mf: -145.00 	ga0: 1.00 	ga1: 9.13 	ga2: 0.00 	ga3: 0.35 	ga4: 0.00 	gb0: 0.19 	gb1: 0.53 	gb2: 0.30 	gb3: 1.40 	gb4: 3.53 	gb5: 3.19
			Robot 8 	f: -509.18 	mf: -425.67 	ga0: 0.50 	ga1: 9.54 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.30 	gb1: 0.79 	gb2: 0.24 	gb3: 2.65 	gb4: 4.10 	gb5: 1.64
			Robot 9 	f: -4062.66 	mf: -1681.00 	ga0: 0.96 	ga1: 9.68 	ga2: 0.00 	ga3: 0.04 	ga4: 0.04 	gb0: 0.32 	gb1: 0.38 	gb2: 0.38 	gb3: 2.44 	gb4: 4.24 	gb5: 2.92
			Robot 10 	f: -2723.74 	mf: -1275.00 	ga0: 0.50 	ga1: 9.59 	ga2: 0.06 	ga3: 0.00 	ga4: 0.00 	gb0: 0.47 	gb1: 0.56 	gb2: 0.30 	gb3: 3.31 	gb4: 3.96 	gb5: 3.75
			Robot 11 	f: 1097.93 	mf: -329.33 	ga0: 1.00 	ga1: 9.52 	ga2: 0.02 	ga3: 0.00 	ga4: 0.08 	gb0: 0.68 	gb1: 0.81 	gb2: 0.36 	gb3: 0.84 	gb4: 3.54 	gb5: 3.29
			Robot 12 	f: -1078.39 	mf: -415.33 	ga0: 1.00 	ga1: 9.66 	ga2: 0.00 	ga3: 0.00 	ga4: 0.41 	gb0: 0.28 	gb1: 0.80 	gb2: 0.50 	gb3: 1.60 	gb4: 2.32 	gb5: 3.24
			Robot 13 	f: -254.43 	mf: -608.67 	ga0: 0.85 	ga1: 9.09 	ga2: 0.00 	ga3: 0.28 	ga4: 0.00 	gb0: 0.35 	gb1: 0.48 	gb2: 0.35 	gb3: 1.64 	gb4: 2.44 	gb5: 1.83
			Robot 14 	f: 940.39 	mf: -142.33 	ga0: 1.00 	ga1: 8.60 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.55 	gb1: 0.53 	gb2: 0.46 	gb3: 3.04 	gb4: 3.47 	gb5: 1.79
		Population 3
			Robot 0 	f: 917.26 	mf: -491.50 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.54 	gb1: 0.79 	gb2: 0.38 	gb3: 1.68 	gb4: 2.61 	gb5: 2.55
			Robot 1 	f: -2065.09 	mf: -627.25 	ga0: 1.00 	ga1: 7.23 	ga2: 0.00 	ga3: 0.00 	ga4: 0.06 	gb0: 0.17 	gb1: 0.60 	gb2: 0.17 	gb3: 3.09 	gb4: 4.62 	gb5: 3.26
			Robot 2 	f: -92.26 	mf: 45.00 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.27 	gb1: 0.73 	gb2: 0.30 	gb3: 1.60 	gb4: 4.92 	gb5: 3.31
			Robot 3 	f: -1151.53 	mf: -911.75 	ga0: 1.00 	ga1: 5.80 	ga2: 0.00 	ga3: 0.10 	ga4: 0.00 	gb0: 0.13 	gb1: 0.72 	gb2: 0.44 	gb3: 3.31 	gb4: 3.45 	gb5: 2.03
			Robot 4 	f: -17491.54 	mf: -5550.75 	ga0: 1.00 	ga1: 9.73 	ga2: 0.52 	ga3: 0.49 	ga4: 0.00 	gb0: 0.57 	gb1: 0.42 	gb2: 0.42 	gb3: 1.59 	gb4: 2.54 	gb5: 3.98
			Robot 5 	f: -8030.00 	mf: -5590.00 	ga0: 0.50 	ga1: 8.40 	ga2: 0.00 	ga3: 0.06 	ga4: 0.04 	gb0: 0.47 	gb1: 0.80 	gb2: 0.55 	gb3: 2.85 	gb4: 4.51 	gb5: 3.24
			Robot 6 	f: -2873.86 	mf: -959.25 	ga0: 1.00 	ga1: 9.65 	ga2: 0.05 	ga3: 0.01 	ga4: 0.00 	gb0: 0.32 	gb1: 0.53 	gb2: 0.39 	gb3: 1.18 	gb4: 3.22 	gb5: 3.67
			Robot 7 	f: -714.61 	mf: -286.75 	ga0: 1.00 	ga1: 7.30 	ga2: 0.00 	ga3: 0.11 	ga4: 0.00 	gb0: 0.20 	gb1: 0.61 	gb2: 0.43 	gb3: 1.29 	gb4: 3.81 	gb5: 3.67
			Robot 8 	f: -231.03 	mf: -377.00 	ga0: 0.85 	ga1: 9.72 	ga2: 0.00 	ga3: 0.41 	ga4: 0.00 	gb0: 0.32 	gb1: 0.42 	gb2: 0.49 	gb3: 2.47 	gb4: 4.20 	gb5: 2.91
			Robot 9 	f: -828.17 	mf: -1467.75 	ga0: 0.99 	ga1: 6.88 	ga2: 0.00 	ga3: 0.01 	ga4: 0.01 	gb0: 0.55 	gb1: 0.61 	gb2: 0.37 	gb3: 2.02 	gb4: 3.15 	gb5: 1.96
			Robot 10 	f: 27.23 	mf: -949.50 	ga0: 0.50 	ga1: 9.59 	ga2: 0.06 	ga3: 0.00 	ga4: 0.00 	gb0: 0.47 	gb1: 0.56 	gb2: 0.30 	gb3: 3.31 	gb4: 3.96 	gb5: 3.75
			Robot 11 	f: -706.54 	mf: -423.50 	ga0: 1.00 	ga1: 9.72 	ga2: 0.01 	ga3: 0.00 	ga4: 0.02 	gb0: 0.65 	gb1: 0.79 	gb2: 0.25 	gb3: 0.78 	gb4: 4.15 	gb5: 3.31
			Robot 12 	f: -9032.35 	mf: -2569.50 	ga0: 1.00 	ga1: 4.88 	ga2: 0.00 	ga3: 0.00 	ga4: 0.12 	gb0: 0.57 	gb1: 0.54 	gb2: 0.31 	gb3: 2.78 	gb4: 4.20 	gb5: 2.48
			Robot 13 	f: -327.07 	mf: -538.25 	ga0: 0.98 	ga1: 7.29 	ga2: 0.10 	ga3: 0.08 	ga4: 0.00 	gb0: 0.34 	gb1: 0.64 	gb2: 0.45 	gb3: 2.62 	gb4: 2.30 	gb5: 1.94
			Robot 14 	f: -1261.37 	mf: -421.50 	ga0: 1.00 	ga1: 9.44 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.31 	gb1: 0.75 	gb2: 0.50 	gb3: 2.22 	gb4: 4.31 	gb5: 2.37
		Population 4
			Robot 0 	f: -1257.55 	mf: -644.20 	ga0: 1.00 	ga1: 6.40 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.51 	gb1: 0.59 	gb2: 0.23 	gb3: 1.89 	gb4: 3.63 	gb5: 2.94
			Robot 1 	f: -1712.53 	mf: -844.20 	ga0: 1.00 	ga1: 9.03 	ga2: 0.00 	ga3: 0.00 	ga4: 0.29 	gb0: 0.36 	gb1: 0.57 	gb2: 0.54 	gb3: 3.05 	gb4: 2.62 	gb5: 2.92
			Robot 2 	f: -806.22 	mf: -125.00 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.27 	gb1: 0.73 	gb2: 0.30 	gb3: 1.60 	gb4: 4.92 	gb5: 3.31
			Robot 3 	f: -1931.38 	mf: -1115.60 	ga0: 1.00 	ga1: 8.60 	ga2: 0.00 	ga3: 0.30 	ga4: 0.00 	gb0: 0.55 	gb1: 0.75 	gb2: 0.58 	gb3: 1.91 	gb4: 3.53 	gb5: 3.41
			Robot 4 	f: -2214.22 	mf: -4883.40 	ga0: 1.00 	ga1: 9.78 	ga2: 0.16 	ga3: 0.15 	ga4: 0.44 	gb0: 0.26 	gb1: 0.39 	gb2: 0.20 	gb3: 2.03 	gb4: 2.49 	gb5: 2.12
			Robot 5 	f: -1375.85 	mf: -4747.00 	ga0: 0.93 	ga1: 8.19 	ga2: 0.00 	ga3: 0.46 	ga4: 0.01 	gb0: 0.53 	gb1: 0.56 	gb2: 0.64 	gb3: 2.64 	gb4: 4.33 	gb5: 3.53
			Robot 6 	f: -695.11 	mf: -906.40 	ga0: 1.00 	ga1: 9.65 	ga2: 0.05 	ga3: 0.01 	ga4: 0.00 	gb0: 0.32 	gb1: 0.53 	gb2: 0.39 	gb3: 1.18 	gb4: 3.22 	gb5: 3.67
			Robot 7 	f: -57.85 	mf: -240.80 	ga0: 1.00 	ga1: 7.30 	ga2: 0.00 	ga3: 0.11 	ga4: 0.00 	gb0: 0.20 	gb1: 0.61 	gb2: 0.43 	gb3: 1.29 	gb4: 3.81 	gb5: 3.67
			Robot 8 	f: 161.23 	mf: -269.40 	ga0: 0.85 	ga1: 9.72 	ga2: 0.00 	ga3: 0.41 	ga4: 0.00 	gb0: 0.32 	gb1: 0.42 	gb2: 0.49 	gb3: 2.47 	gb4: 4.20 	gb5: 2.91
			Robot 9 	f: -764.63 	mf: -1327.00 	ga0: 0.99 	ga1: 6.88 	ga2: 0.00 	ga3: 0.01 	ga4: 0.01 	gb0: 0.55 	gb1: 0.61 	gb2: 0.37 	gb3: 2.02 	gb4: 3.15 	gb5: 1.96
			Robot 10 	f: -986.22 	mf: -956.60 	ga0: 0.93 	ga1: 9.74 	ga2: 0.32 	ga3: 0.00 	ga4: 0.00 	gb0: 0.26 	gb1: 0.57 	gb2: 0.30 	gb3: 3.09 	gb4: 4.63 	gb5: 2.45
			Robot 11 	f: -400.18 	mf: -418.60 	ga0: 1.00 	ga1: 9.72 	ga2: 0.01 	ga3: 0.00 	ga4: 0.02 	gb0: 0.65 	gb1: 0.79 	gb2: 0.25 	gb3: 0.78 	gb4: 4.15 	gb5: 3.31
			Robot 12 	f: -530.87 	mf: -2161.60 	ga0: 1.00 	ga1: 4.88 	ga2: 0.00 	ga3: 0.00 	ga4: 0.12 	gb0: 0.57 	gb1: 0.54 	gb2: 0.31 	gb3: 2.78 	gb4: 4.20 	gb5: 2.48
			Robot 13 	f: 792.82 	mf: -272.60 	ga0: 0.98 	ga1: 7.29 	ga2: 0.10 	ga3: 0.08 	ga4: 0.00 	gb0: 0.34 	gb1: 0.64 	gb2: 0.45 	gb3: 2.62 	gb4: 2.30 	gb5: 1.94
			Robot 14 	f: -1233.50 	mf: -583.80 	ga0: 1.00 	ga1: 9.69 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.40 	gb1: 0.65 	gb2: 0.44 	gb3: 1.32 	gb4: 4.20 	gb5: 2.73
		Population 5
			Robot 0 	f: -597.31 	mf: -636.33 	ga0: 1.00 	ga1: 6.40 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.51 	gb1: 0.59 	gb2: 0.23 	gb3: 1.89 	gb4: 3.63 	gb5: 2.94
			Robot 1 	f: -1786.63 	mf: -1001.17 	ga0: 1.00 	ga1: 9.57 	ga2: 0.00 	ga3: 0.00 	ga4: 0.09 	gb0: 0.64 	gb1: 0.79 	gb2: 0.60 	gb3: 2.75 	gb4: 4.25 	gb5: 3.22
			Robot 2 	f: -905.77 	mf: -255.00 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.27 	gb1: 0.73 	gb2: 0.30 	gb3: 1.60 	gb4: 4.92 	gb5: 3.31
			Robot 3 	f: -560.49 	mf: -1023.00 	ga0: 1.00 	ga1: 8.60 	ga2: 0.00 	ga3: 0.30 	ga4: 0.00 	gb0: 0.55 	gb1: 0.75 	gb2: 0.58 	gb3: 1.91 	gb4: 3.53 	gb5: 3.41
			Robot 4 	f: -1466.72 	mf: -4313.83 	ga0: 1.00 	ga1: 9.79 	ga2: 0.05 	ga3: 0.19 	ga4: 0.13 	gb0: 0.37 	gb1: 0.65 	gb2: 0.30 	gb3: 1.42 	gb4: 4.34 	gb5: 1.99
			Robot 5 	f: -1322.64 	mf: -4176.17 	ga0: 0.98 	ga1: 9.32 	ga2: 0.00 	ga3: 0.14 	ga4: 0.00 	gb0: 0.22 	gb1: 0.47 	gb2: 0.34 	gb3: 1.16 	gb4: 3.80 	gb5: 3.61
			Robot 6 	f: -1388.06 	mf: -986.67 	ga0: 1.00 	ga1: 6.88 	ga2: 0.02 	ga3: 0.00 	ga4: 0.00 	gb0: 0.14 	gb1: 0.65 	gb2: 0.21 	gb3: 2.54 	gb4: 4.40 	gb5: 2.32
			Robot 7 	f: -2054.34 	mf: -543.00 	ga0: 1.00 	ga1: 4.53 	ga2: 0.25 	ga3: 0.03 	ga4: 0.26 	gb0: 0.13 	gb1: 0.74 	gb2: 0.33 	gb3: 1.71 	gb4: 3.90 	gb5: 3.91
			Robot 8 	f: -592.07 	mf: -323.00 	ga0: 0.85 	ga1: 9.72 	ga2: 0.00 	ga3: 0.41 	ga4: 0.00 	gb0: 0.32 	gb1: 0.42 	gb2: 0.49 	gb3: 2.47 	gb4: 4.20 	gb5: 2.91
			Robot 9 	f: -1412.17 	mf: -1341.17 	ga0: 0.50 	ga1: 8.92 	ga2: 0.17 	ga3: 0.00 	ga4: 0.35 	gb0: 0.63 	gb1: 0.56 	gb2: 0.17 	gb3: 3.31 	gb4: 2.21 	gb5: 2.77
			Robot 10 	f: 349.24 	mf: -739.00 	ga0: 0.93 	ga1: 9.74 	ga2: 0.32 	ga3: 0.00 	ga4: 0.00 	gb0: 0.26 	gb1: 0.57 	gb2: 0.30 	gb3: 3.09 	gb4: 4.63 	gb5: 2.45
			Robot 11 	f: -1093.60 	mf: -531.00 	ga0: 1.00 	ga1: 9.77 	ga2: 0.00 	ga3: 0.04 	ga4: 0.32 	gb0: 0.39 	gb1: 0.55 	gb2: 0.48 	gb3: 3.14 	gb4: 3.67 	gb5: 3.65
			Robot 12 	f: -1307.57 	mf: -2019.17 	ga0: 1.00 	ga1: 8.32 	ga2: 0.00 	ga3: 0.44 	ga4: 0.04 	gb0: 0.47 	gb1: 0.46 	gb2: 0.60 	gb3: 1.06 	gb4: 2.58 	gb5: 3.19
			Robot 13 	f: -1255.81 	mf: -435.83 	ga0: 0.99 	ga1: 9.05 	ga2: 0.03 	ga3: 0.32 	ga4: 0.00 	gb0: 0.45 	gb1: 0.35 	gb2: 0.58 	gb3: 2.83 	gb4: 2.36 	gb5: 1.95
			Robot 14 	f: -929.04 	mf: -641.33 	ga0: 1.00 	ga1: 8.38 	ga2: 0.47 	ga3: 0.00 	ga4: 0.15 	gb0: 0.61 	gb1: 0.37 	gb2: 0.33 	gb3: 1.16 	gb4: 4.00 	gb5: 1.78
		Population 6
			Robot 0 	f: -1170.46 	mf: -712.57 	ga0: 1.00 	ga1: 8.78 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.19 	gb1: 0.53 	gb2: 0.51 	gb3: 1.53 	gb4: 3.59 	gb5: 3.26
			Robot 1 	f: -3.18 	mf: -858.57 	ga0: 1.00 	ga1: 9.73 	ga2: 0.00 	ga3: 0.00 	ga4: 0.03 	gb0: 0.41 	gb1: 0.37 	gb2: 0.49 	gb3: 1.96 	gb4: 2.54 	gb5: 3.30
			Robot 2 	f: 96.93 	mf: -204.86 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.27 	gb1: 0.73 	gb2: 0.30 	gb3: 1.60 	gb4: 4.92 	gb5: 3.31
			Robot 3 	f: -473.51 	mf: -944.43 	ga0: 1.00 	ga1: 9.44 	ga2: 0.00 	ga3: 0.09 	ga4: 0.00 	gb0: 0.19 	gb1: 0.64 	gb2: 0.43 	gb3: 1.44 	gb4: 3.73 	gb5: 4.07
			Robot 4 	f: -31130.93 	mf: -8144.71 	ga0: 1.00 	ga1: 6.40 	ga2: 0.01 	ga3: 0.06 	ga4: 0.04 	gb0: 0.55 	gb1: 0.69 	gb2: 0.25 	gb3: 0.78 	gb4: 3.85 	gb5: 3.80
			Robot 5 	f: -883.82 	mf: -3705.71 	ga0: 0.50 	ga1: 6.33 	ga2: 0.31 	ga3: 0.48 	ga4: 0.00 	gb0: 0.51 	gb1: 0.42 	gb2: 0.16 	gb3: 3.12 	gb4: 3.15 	gb5: 3.24
			Robot 6 	f: 736.01 	mf: -740.57 	ga0: 1.00 	ga1: 6.88 	ga2: 0.02 	ga3: 0.00 	ga4: 0.00 	gb0: 0.14 	gb1: 0.65 	gb2: 0.21 	gb3: 2.54 	gb4: 4.40 	gb5: 2.32
			Robot 7 	f: -707.87 	mf: -566.43 	ga0: 1.00 	ga1: 8.22 	ga2: 0.08 	ga3: 0.16 	ga4: 0.08 	gb0: 0.20 	gb1: 0.74 	gb2: 0.52 	gb3: 1.34 	gb4: 4.58 	gb5: 2.46
			Robot 8 	f: -419.25 	mf: -336.71 	ga0: 0.96 	ga1: 9.39 	ga2: 0.36 	ga3: 0.12 	ga4: 0.00 	gb0: 0.32 	gb1: 0.56 	gb2: 0.31 	gb3: 2.61 	gb4: 3.81 	gb5: 2.60
