QtdRobots: 15
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 120
PointsCollision: -1000
PointsMoving: 10
MaxPopulation: 150
MaxTime: 6000
EnvMutationRate: 0.2
QtdSensors: 3
EnableSensor: 0.7

Environment 0	 h: 3	 mr: 0.2	 nc: 0.3	 nm: 0.5	 bmp: 1	 cc: 0
	Repetition 0
		Population 0
			Robot 0 	f: -4517.85 	mf: -4517.00 	ga0: 1.00 	ga1: 6.90 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.49 	gb1: 0.57 	gb2: 0.20 	gb3: 2.13 	gb4: 2.86 	gb5: 2.96
			Robot 11 	f: -2537.92 	mf: -3961.00 	ga0: 1.00 	ga1: 6.47 	ga2: 0.00 	ga3: 0.31 	ga4: 0.00 	gb0: 0.37 	gb1: 0.43 	gb2: 0.39 	gb3: 1.49 	gb4: 2.96 	gb5: 2.76
			Robot 12 	f: -8114.76 	mf: -4669.67 	ga0: 1.00 	ga1: 9.34 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.49 	gb1: 0.72 	gb2: 0.55 	gb3: 1.35 	gb4: 3.45 	gb5: 4.07
			Robot 13 	f: -1919.98 	mf: -1496.00 	ga0: 1.00 	ga1: 9.09 	ga2: 0.22 	ga3: 0.00 	ga4: 0.00 	gb0: 0.41 	gb1: 0.80 	gb2: 0.63 	gb3: 1.44 	gb4: 3.91 	gb5: 1.93
			Robot 14 	f: -401.83 	mf: -1231.33 	ga0: 1.00 	ga1: 5.82 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.25 	gb1: 0.39 	gb2: 0.19 	gb3: 2.89 	gb4: 4.02 	gb5: 2.37
		Population 3
			Robot 0 	f: -4402.75 	mf: -1929.67 	ga0: 0.50 	ga1: 5.34 	ga2: 0.23 	ga3: 0.19 	ga4: 0.18 	gb0: 0.60 	gb1: 0.38 	gb2: 0.39 	gb3: 1.51 	gb4: 3.01 	gb5: 1.65
			Robot 1 	f: -5082.19 	mf: -3480.33 	ga0: 0.85 	ga1: 6.11 	ga2: 0.23 	ga3: 0.19 	ga4: 0.53 	gb0: 0.34 	gb1: 0.23 	gb2: 0.29 	gb3: 1.54 	gb4: 3.51 	gb5: 3.86
			Robot 2 	f: -5702.51 	mf: -3512.00 	ga0: 1.00 	ga1: 6.21 	ga2: 0.23 	ga3: 0.19 	ga4: 0.48 	gb0: 0.48 	gb1: 0.34 	gb2: 0.21 	gb3: 1.08 	gb4: 2.94 	gb5: 2.85
			Robot 3 	f: -3774.98 	mf: -2138.33 	ga0: 1.00 	ga1: 5.55 	ga2: 0.23 	ga3: 0.19 	ga4: 0.30 	gb0: 0.54 	gb1: 0.31 	gb2: 0.54 	gb3: 2.37 	gb4: 2.34 	gb5: 3.18
			Robot 4 	f: -4616.50 	mf: -2817.67 	ga0: 1.00 	ga1: 5.78 	ga2: 0.23 	ga3: 0.21 	ga4: 0.56 	gb0: 0.26 	gb1: 0.37 	gb2: 0.68 	gb3: 2.59 	gb4: 3.59 	gb5: 2.92
			Robot 5 	f: -2115.36 	mf: -3079.33 	ga0: 1.00 	ga1: 5.89 	ga2: 0.23 	ga3: 0.23 	ga4: 0.31 	gb0: 0.33 	gb1: 0.48 	gb2: 0.57 	gb3: 2.24 	gb4: 2.99 	gb5: 1.54
			Robot 6 	f: -1208.49 	mf: -1623.67 	ga0: 1.00 	ga1: 3.83 	ga2: 0.25 	ga3: 0.19 	ga4: 0.30 	gb0: 0.35 	gb1: 0.27 	gb2: 0.21 	gb3: 2.63 	gb4: 2.82 	gb5: 3.54
			Robot 7 	f: -2936.75 	mf: -1434.67 	ga0: 1.00 	ga1: 3.15 	ga2: 0.23 	ga3: 0.19 	ga4: 0.30 	gb0: 0.62 	gb1: 0.26 	gb2: 0.46 	gb3: 2.66 	gb4: 3.83 	gb5: 2.34
			Robot 8 	f: 385.27 	mf: -1364.33 	ga0: 1.00 	ga1: 4.67 	ga2: 0.33 	ga3: 0.28 	ga4: 0.42 	gb0: 0.40 	gb1: 0.39 	gb2: 0.43 	gb3: 2.06 	gb4: 4.18 	gb5: 2.99
			Robot 9 	f: -1709.43 	mf: -2753.00 	ga0: 1.00 	ga1: 6.13 	ga2: 0.23 	ga3: 0.22 	ga4: 0.30 	gb0: 0.67 	gb1: 0.39 	gb2: 0.56 	gb3: 2.70 	gb4: 2.92 	gb5: 1.90
			Robot 10 	f: -942.79 	mf: -1390.00 	ga0: 0.50 	ga1: 5.50 	ga2: 0.23 	ga3: 0.19 	ga4: 0.42 	gb0: 0.42 	gb1: 0.38 	gb2: 0.26 	gb3: 1.70 	gb4: 4.18 	gb5: 1.78
			Robot 11 	f: -96.31 	mf: -1817.33 	ga0: 1.00 	ga1: 5.21 	ga2: 0.23 	ga3: 0.54 	ga4: 0.30 	gb0: 0.51 	gb1: 0.32 	gb2: 0.67 	gb3: 3.39 	gb4: 2.50 	gb5: 3.63
			Robot 12 	f: -10343.41 	mf: -6968.33 	ga0: 1.00 	ga1: 6.07 	ga2: 0.23 	ga3: 0.19 	ga4: 0.16 	gb0: 0.53 	gb1: 0.42 	gb2: 0.66 	gb3: 1.97 	gb4: 2.55 	gb5: 3.04
			Robot 13 	f: -4315.97 	mf: -1858.67 	ga0: 1.00 	ga1: 3.50 	ga2: 0.30 	ga3: 0.19 	ga4: 0.42 	gb0: 0.37 	gb1: 0.65 	gb2: 0.41 	gb3: 2.46 	gb4: 3.84 	gb5: 2.36
			Robot 14 	f: -6053.75 	mf: -2508.00 	ga0: 1.00 	ga1: 5.02 	ga2: 0.23 	ga3: 0.36 	ga4: 0.30 	gb0: 0.63 	gb1: 0.27 	gb2: 0.43 	gb3: 3.60 	gb4: 2.99 	gb5: 2.43
		Population 4
			Robot 0 	f: 44.93 	mf: -1372.67 	ga0: 0.43 	ga1: 4.95 	ga2: 0.23 	ga3: 0.21 	ga4: 0.26 	gb0: 0.72 	gb1: 0.57 	gb2: 0.59 	gb3: 3.12 	gb4: 3.72 	gb5: 2.53
			Robot 1 	f: -3167.42 	mf: -4555.00 	ga0: 0.96 	ga1: 6.13 	ga2: 0.23 	ga3: 0.21 	ga4: 0.37 	gb0: 0.46 	gb1: 0.31 	gb2: 0.28 	gb3: 1.37 	gb4: 3.28 	gb5: 2.97
			Robot 2 	f: -5100.36 	mf: -4156.33 	ga0: 1.00 	ga1: 3.58 	ga2: 0.23 	ga3: 0.21 	ga4: 0.18 	gb0: 0.33 	gb1: 0.55 	gb2: 0.51 	gb3: 3.06 	gb4: 2.90 	gb5: 3.25
			Robot 3 	f: -2095.44 	mf: -2467.00 	ga0: 1.00 	ga1: 5.96 	ga2: 0.23 	ga3: 0.21 	ga4: 0.30 	gb0: 0.36 	gb1: 0.49 	gb2: 0.34 	gb3: 1.77 	gb4: 2.09 	gb5: 2.85
			Robot 4 	f: -457.09 	mf: -2614.33 	ga0: 1.00 	ga1: 6.03 	ga2: 0.23 	ga3: 0.45 	ga4: 0.38 	gb0: 0.33 	gb1: 0.35 	gb2: 0.48 	gb3: 3.26 	gb4: 3.92 	gb5: 2.99
			Robot 5 	f: -499.22 	mf: -1399.33 	ga0: 1.00 	ga1: 6.06 	ga2: 0.23 	ga3: 0.51 	ga4: 0.30 	gb0: 0.29 	gb1: 0.53 	gb2: 0.73 	gb3: 3.40 	gb4: 2.59 	gb5: 2.27
			Robot 6 	f: -102.64 	mf: -753.33 	ga0: 1.00 	ga1: 5.44 	ga2: 0.24 	ga3: 0.21 	ga4: 0.30 	gb0: 0.45 	gb1: 0.39 	gb2: 0.63 	gb3: 2.16 	gb4: 3.27 	gb5: 2.93
			Robot 7 	f: -13118.67 	mf: -5362.33 	ga0: 1.00 	ga1: 5.24 	ga2: 0.46 	ga3: 0.21 	ga4: 0.30 	gb0: 0.53 	gb1: 0.43 	gb2: 0.44 	gb3: 1.41 	gb4: 3.53 	gb5: 1.52
			Robot 8 	f: -4155.08 	mf: -2087.67 	ga0: 1.00 	ga1: 5.35 	ga2: 0.40 	ga3: 0.23 	ga4: 0.34 	gb0: 0.69 	gb1: 0.27 	gb2: 0.61 	gb3: 1.60 	gb4: 2.22 	gb5: 1.61
			Robot 9 	f: 1087.30 	mf: -537.00 	ga0: 1.00 	ga1: 6.13 	ga2: 0.23 	ga3: 0.22 	ga4: 0.30 	gb0: 0.67 	gb1: 0.39 	gb2: 0.56 	gb3: 2.70 	gb4: 2.92 	gb5: 1.90
			Robot 10 	f: -2719.10 	mf: -1761.67 	ga0: 0.93 	ga1: 5.94 	ga2: 0.49 	ga3: 0.21 	ga4: 0.23 	gb0: 0.50 	gb1: 0.53 	gb2: 0.67 	gb3: 2.37 	gb4: 2.69 	gb5: 2.89
			Robot 11 	f: -20.69 	mf: -884.33 	ga0: 1.00 	ga1: 5.86 	ga2: 0.23 	ga3: 0.31 	ga4: 0.62 	gb0: 0.69 	gb1: 0.58 	gb2: 0.30 	gb3: 1.50 	gb4: 1.73 	gb5: 2.61
			Robot 12 	f: -4223.17 	mf: -7560.00 	ga0: 1.00 	ga1: 6.12 	ga2: 0.30 	ga3: 0.21 	ga4: 0.59 	gb0: 0.68 	gb1: 0.54 	gb2: 0.63 	gb3: 2.77 	gb4: 3.25 	gb5: 2.78
			Robot 13 	f: -3347.18 	mf: -3193.67 	ga0: 1.00 	ga1: 5.34 	ga2: 0.28 	ga3: 0.21 	ga4: 0.33 	gb0: 0.30 	gb1: 0.34 	gb2: 0.49 	gb3: 3.44 	gb4: 3.56 	gb5: 3.23
			Robot 14 	f: -1728.18 	mf: -2727.33 	ga0: 1.00 	ga1: 5.80 	ga2: 0.23 	ga3: 0.26 	ga4: 0.30 	gb0: 0.70 	gb1: 0.60 	gb2: 0.66 	gb3: 2.87 	gb4: 2.33 	gb5: 2.62
		Population 5
			Robot 0 	f: -1428.24 	mf: -1928.33 	ga0: 0.91 	ga1: 5.78 	ga2: 0.23 	ga3: 0.21 	ga4: 0.29 	gb0: 0.69 	gb1: 0.38 	gb2: 0.70 	gb3: 2.96 	gb4: 4.06 	gb5: 3.43
			Robot 1 	f: -6194.76 	mf: -4814.33 	ga0: 0.99 	ga1: 6.13 	ga2: 0.23 	ga3: 0.21 	ga4: 0.52 	gb0: 0.70 	gb1: 0.53 	gb2: 0.61 	gb3: 3.26 	gb4: 2.52 	gb5: 1.64
			Robot 2 	f: -2876.83 	mf: -4559.33 	ga0: 0.50 	ga1: 5.37 	ga2: 0.23 	ga3: 0.21 	ga4: 0.47 	gb0: 0.68 	gb1: 0.32 	gb2: 0.72 	gb3: 2.94 	gb4: 3.42 	gb5: 1.67
			Robot 3 	f: -4213.20 	mf: -3360.67 	ga0: 1.00 	ga1: 6.08 	ga2: 0.23 	ga3: 0.21 	ga4: 0.30 	gb0: 0.61 	gb1: 0.35 	gb2: 0.31 	gb3: 2.96 	gb4: 1.65 	gb5: 2.70
			Robot 4 	f: -31152.64 	mf: -12075.00 	ga0: 1.00 	ga1: 6.10 	ga2: 0.23 	ga3: 0.22 	ga4: 0.32 	gb0: 0.58 	gb1: 0.62 	gb2: 0.44 	gb3: 3.81 	gb4: 2.75 	gb5: 2.86
			Robot 5 	f: 356.34 	mf: -752.67 	ga0: 1.00 	ga1: 6.06 	ga2: 0.23 	ga3: 0.51 	ga4: 0.30 	gb0: 0.29 	gb1: 0.53 	gb2: 0.73 	gb3: 3.40 	gb4: 2.59 	gb5: 2.27
			Robot 6 	f: -6409.36 	mf: -2573.00 	ga0: 1.00 	ga1: 5.93 	ga2: 0.23 	ga3: 0.29 	ga4: 0.30 	gb0: 0.30 	gb1: 0.39 	gb2: 0.62 	gb3: 3.15 	gb4: 2.15 	gb5: 1.88
			Robot 7 	f: -962.28 	mf: -5672.00 	ga0: 1.00 	ga1: 5.87 	ga2: 0.37 	ga3: 0.21 	ga4: 0.30 	gb0: 0.67 	gb1: 0.67 	gb2: 0.41 	gb3: 1.52 	gb4: 2.36 	gb5: 2.52
			Robot 8 	f: -4566.58 	mf: -2778.33 	ga0: 1.00 	ga1: 4.45 	ga2: 0.28 	ga3: 0.22 	ga4: 0.31 	gb0: 0.71 	gb1: 0.39 	gb2: 0.55 	gb3: 1.74 	gb4: 2.51 	gb5: 2.93
			Robot 9 	f: -318.12 	mf: -313.33 	ga0: 1.00 	ga1: 6.13 	ga2: 0.23 	ga3: 0.22 	ga4: 0.30 	gb0: 0.67 	gb1: 0.39 	gb2: 0.56 	gb3: 2.70 	gb4: 2.92 	gb5: 1.90
			Robot 10 	f: -1014.45 	mf: -1558.33 	ga0: 0.49 	ga1: 6.08 	ga2: 0.31 	ga3: 0.52 	ga4: 0.28 	gb0: 0.77 	gb1: 0.45 	gb2: 0.41 	gb3: 3.77 	gb4: 2.10 	gb5: 2.57
			Robot 11 	f: -2302.49 	mf: -806.00 	ga0: 1.00 	ga1: 6.03 	ga2: 0.23 	ga3: 0.25 	ga4: 0.39 	gb0: 0.59 	gb1: 0.52 	gb2: 0.28 	gb3: 1.82 	gb4: 2.65 	gb5: 1.82
			Robot 12 	f: -4420.18 	mf: -6328.67 	ga0: 0.50 	ga1: 7.06 	ga2: 0.25 	ga3: 0.47 	ga4: 0.39 	gb0: 0.55 	gb1: 0.49 	gb2: 0.32 	gb3: 2.75 	gb4: 2.17 	gb5: 1.08
			Robot 13 	f: 355.26 	mf: -2435.67 	ga0: 1.00 	ga1: 5.34 	ga2: 0.28 	ga3: 0.21 	ga4: 0.33 	gb0: 0.30 	gb1: 0.34 	gb2: 0.49 	gb3: 3.44 	gb4: 3.56 	gb5: 3.23
			Robot 14 	f: -3868.31 	mf: -3883.00 	ga0: 1.00 	ga1: 6.03 	ga2: 0.23 	ga3: 0.12 	ga4: 0.30 	gb0: 0.74 	gb1: 0.57 	gb2: 0.49 	gb3: 2.25 	gb4: 2.72 	gb5: 2.01
		Population 6
			Robot 0 	f: -2686.49 	mf: -1356.33 	ga0: 0.49 	ga1: 6.03 	ga2: 0.23 	ga3: 0.22 	ga4: 0.29 	gb0: 0.82 	gb1: 0.22 	gb2: 0.62 	gb3: 2.55 	gb4: 2.25 	gb5: 1.34
			Robot 1 	f: -4937.18 	mf: -4766.00 	ga0: 1.00 	ga1: 6.13 	ga2: 0.23 	ga3: 0.22 	ga4: 0.36 	gb0: 0.62 	gb1: 0.69 	gb2: 0.65 	gb3: 2.23 	gb4: 3.33 	gb5: 1.75
			Robot 2 	f: -3335.28 	mf: -3770.33 	ga0: 0.85 	ga1: 4.95 	ga2: 0.23 	ga3: 0.22 	ga4: 0.35 	gb0: 0.58 	gb1: 0.36 	gb2: 0.50 	gb3: 1.41 	gb4: 2.44 	gb5: 2.50
			Robot 3 	f: -2939.26 	mf: -3082.33 	ga0: 1.00 	ga1: 6.12 	ga2: 0.23 	ga3: 0.22 	ga4: 0.30 	gb0: 0.81 	gb1: 0.48 	gb2: 0.56 	gb3: 2.08 	gb4: 3.61 	gb5: 2.09
			Robot 4 	f: -2326.41 	mf: -11311.67 	ga0: 1.00 	ga1: 6.10 	ga2: 0.23 	ga3: 0.22 	ga4: 0.32 	gb0: 0.58 	gb1: 0.62 	gb2: 0.44 	gb3: 3.81 	gb4: 2.75 	gb5: 2.86
			Robot 5 	f: -6241.16 	mf: -2127.67 	ga0: 1.00 	ga1: 6.11 	ga2: 0.41 	ga3: 0.31 	ga4: 0.30 	gb0: 0.76 	gb1: 0.64 	gb2: 0.38 	gb3: 3.72 	gb4: 3.35 	gb5: 2.28
			Robot 6 	f: -2593.68 	mf: -3034.67 	ga0: 1.00 	ga1: 5.93 	ga2: 0.23 	ga3: 0.29 	ga4: 0.30 	gb0: 0.30 	gb1: 0.39 	gb2: 0.62 	gb3: 3.15 	gb4: 2.15 	gb5: 1.88
			Robot 7 	f: -5321.39 	mf: -6467.00 	ga0: 0.50 	ga1: 6.05 	ga2: 0.47 	ga3: 0.53 	ga4: 0.30 	gb0: 0.78 	gb1: 0.73 	gb2: 0.26 	gb3: 2.79 	gb4: 2.26 	gb5: 1.53
			Robot 8 	f: 1284.36 	mf: -2479.00 	ga0: 1.00 	ga1: 4.45 	ga2: 0.28 	ga3: 0.22 	ga4: 0.31 	gb0: 0.71 	gb1: 0.39 	gb2: 0.55 	gb3: 1.74 	gb4: 2.51 	gb5: 2.93
